Date,Year,Month,Temperature_C,Rainfall_mm,Humidity_Percent,CO2_ppm,Season,Temp_5yr_Avg,Temp_10yr_Avg,Rainfall_5yr_Avg,Temp_Change_1yr,Temperature_C_normalized,Rainfall_mm_normalized
1933-05-31,1933,5,17.014426451678904,34.4775036230262,77.13637714547475,298.5157471465807,Spring,14.561517247828702,14.503680165750547,78.16491171179524,-0.162825984891807,0.471179213752729,-1.155632543017077
1933-06-30,1933,6,19.140073239234283,83.62308775209293,70.8815705035032,297.5215919087481,Summer,14.574216205799583,14.510047855831377,77.81235625279398,-0.4861173449828904,1.0373576358685483,0.11860444563425836
1933-07-31,1933,7,19.449476285780893,102.56541863726038,80.17467736911833,294.29813564537045,Summer,14.585377712649834,14.506653414107028,78.1171087720818,-0.5383932083337726,1.1197689422611083,0.6097374557082464
1933-08-31,1933,8,18.599732057737693,115.21293335457199,70.92680444737155,294.8762486028233,Summer,14.58357938372097,14.50662818132198,78.4362217066211,-0.04895012631963169,0.8934346100229543,0.9376597167396087
1933-09-30,1933,9,17.779336250969276,150.09987251504754,59.48848675095109,299.0377354636451,Fall,14.585043572102391,14.51903950759694,78.77282881557038,1.0225460841385825,0.6749174009993569,1.8422013777433823
1933-10-31,1933,10,14.373976401236028,98.6911157648235,64.59591384562607,298.9757352789732,Fall,14.568967910018308,14.51310081251533,78.60908178164186,0.11158123753532578,-0.23212006060822157,0.5092852968259313
1933-11-30,1933,11,11.058882684153502,107.04894803149134,48.02947427020429,298.18736718410526,Fall,14.557233818147438,14.502052146810511,78.56624242501498,-0.37423524244512407,-1.1151146112044843,0.7259855193965494
1933-12-31,1933,12,10.093230809090752,76.19176444136106,43.81678461034923,298.3325182252828,Winter,14.549627364889925,14.498973574111329,78.67711218378426,3.9449701477643,-1.3723216213893628,-0.07407343590832635
1934-01-31,1934,1,10.11772477314484,14.867031043238413,51.2010107560548,293.69474712178675,Winter,14.568834698418401,14.511505032612215,77.88726179322286,-0.07911979299433547,-1.3657975111746765,-1.6640889988498853
1934-02-28,1934,2,10.459905158756044,44.094999310841544,63.71423155401221,297.2345076147569,Winter,14.57377414598495,14.511758710726166,77.66362189473017,-0.725794174314359,-1.2746557693111842,-0.9062720163128898
1934-03-31,1934,3,12.100060393897703,20.251248904781285,66.61174858435567,296.54523895063335,Spring,14.578503886017197,14.510591477309081,77.28317089997569,-0.37274146451783885,-0.8377908543619443,-1.524488062657586
1934-04-30,1934,4,14.515953558608851,57.55632599443813,70.56963067516199,294.10038802686114,Spring,14.573722477309603,14.51201133841453,77.19697680471673,-0.06970846172199785,-0.19430361649885888,-0.5572493995196743
1934-05-31,1934,5,17.613066222377952,83.3523302048507,79.05799392957056,296.0855511202249,Spring,14.58983245916116,14.51975233565349,77.34799558007406,0.5986397706990481,0.6306304089251691,0.11158429748124245
1934-06-30,1934,6,19.001557224093183,74.50840289885998,76.3860806651942,298.1025063706572,Summer,14.595308192575773,14.524792573652634,77.0512747273273,-0.1385160151411,1.0004630871836504,-0.11771930116236032
1934-07-31,1934,7,19.5457683296816,60.56981663865468,75.58141196118572,299.2010724543665,Summer,14.582218744601759,14.528297283300121,76.4432717688967,0.09629204390070711,1.1454168898868327,-0.4791162098981802
1934-08-31,1934,8,19.526093166303575,122.20798822759909,74.13949653960935,299.8884208316898,Summer,14.600568001795455,14.535765972657952,76.75566237508026,0.9263611085658816,1.1401762953433467,1.1190261164846709
1934-09-30,1934,9,17.952279955948576,121.65596132629625,57.03785409571671,296.4742935413237,Fall,14.551510161069908,14.54718324610227,77.43458868475379,0.1729437049792999,0.7209819657112836,1.104713272129757
1934-10-31,1934,10,14.51044179860172,149.13663634442554,56.316722631026835,297.8244964329547,Fall,14.561836171516894,14.543663741704295,78.38352642348005,0.13646539736569174,-0.19577170593036203,1.8172267807543623
1934-11-30,1934,11,11.558175471865512,82.50500632138714,49.51850709531817,296.6753645865758,Fall,14.550726968189046,14.532161144334866,78.11903687206612,0.4992927877120099,-0.9821250645048166,0.08961505135647439
1934-12-31,1934,12,10.547053966374605,57.710912799956475,51.97304931850738,299.2795995479278,Winter,14.553590390849825,14.530172018262112,77.5579468925696,0.45382315728385336,-1.251443176007525,-0.5532413033897838
1935-01-31,1935,1,9.5916771607419,58.805969909071045,46.484593440572674,296.6033629889148,Winter,14.57016729751244,14.529728245835582,77.66308236341963,-0.5260476124029392,-1.5059133615086921,-0.5248488791700437
1935-02-28,1935,2,10.224241183411864,46.62124166212318,51.98071435780261,298.83978511008723,Winter,14.562731555773476,14.531494175443893,77.65227379790856,-0.23566397534417938,-1.337426243922048,-0.8407721040960215
1935-03-31,1935,3,11.637076887895297,59.36982596109077,60.16297452205451,296.32043899684214,Spring,14.55614898404969,14.523175678631901,78.49954202995426,-0.4629835060024057,-0.961109212063112,-0.5102293309341017
1935-04-30,1935,4,14.965656456517845,59.830375198595064,69.48537076146052,301.2739331858274,Spring,14.554448982836101,14.525765986040422,78.68015309440885,0.44970289790899365,-0.07452262623761016,-0.4982883013599704
1935-05-31,1935,5,18.080944003257017,55.89478685187419,82.23472714948494,298.26783728870623,Spring,14.553988452898121,14.53497707172209,78.3610141135258,0.4678777808790642,0.7552523852911547,-0.6003294579026779
1935-06-30,1935,6,17.955331587538648,91.60441944284742,77.22347054529148,297.92008024150107,Summer,14.53595693771665,14.531303316292183,78.38938514116174,-1.046225636554535,0.7217947855874083,0.3255428357110882
1935-07-31,1935,7,19.031951915946316,77.03914816643672,68.93472703761314,299.00768503453287,Summer,14.53850377715914,14.523506497596559,76.10671121241532,-0.5138164137352845,1.0085588906703127,-0.05210263822207117
1935-08-31,1935,8,18.39083271776905,118.83450163038478,67.82914967320235,297.9045183719132,Summer,14.541879243643313,14.523192702990487,76.23880886173696,-1.135260448534524,0.8377930521795157,1.0315590229691902
1935-09-30,1935,9,17.47269025367432,110.87743847761317,73.8979473727156,297.18986031018136,Fall,14.553313165846646,14.526360179331299,76.18474900955944,-0.47958970227425723,0.5932404507585974,0.8252498627470114
1935-10-31,1935,10,13.628823792188063,231.24562346611307,58.89092231769291,297.60014546030294,Fall,14.544345768587162,14.525270607642547,78.10085131032791,-0.8816180064136567,-0.43059580497752054,3.9461323649545523
1935-11-30,1935,11,11.5621980508249,93.22891302300455,56.77837228487039,297.58336302411436,Fall,14.553415399901718,14.523126013064799,78.13163540060165,0.004022578959387957,-0.9810536271327207,0.3676623840763416
1935-12-31,1935,12,10.830471025634559,72.39375185566159,59.28091464640265,298.9417867777692,Winter,14.566475004047561,14.526737597013673,78.13504742701876,0.2834170592599534,-1.1759533889215672,-0.17254755531958066
1936-01-31,1936,1,10.419951626444583,41.38617065883475,53.25421744479008,300.62008923545426,Winter,14.581967879178226,14.532976872336967,78.24814947323665,0.8282744657026821,-1.2852976257167217,-0.9765059900355487
1936-02-29,1936,2,10.057300226777075,287.27191188235884,56.92528383961986,297.30514898501247,Winter,14.579533574143182,14.524947844155507,82.47202005360872,-0.16694095663478947,-1.381891941594563,5.398770893969508
1936-03-31,1936,3,11.660302241316744,45.48445029637421,67.91296358358038,302.4380009574088,Spring,14.562673906956471,14.525137418170193,82.87251737207923,0.023225353421446826,-0.9549230036910428,-0.8702466058704359
1936-04-30,1936,4,15.521014187288046,75.38266669292305,63.77422226587102,297.63572419735806,Spring,14.575751756559804,14.544917402649167,83.74673615055563,0.5553577307702007,0.07340014510809843,-0.0950515623618983
1936-05-31,1936,5,16.391460402300577,68.37298718772303,73.01764607985072,301.0518251490292,Spring,14.563193296515516,14.5437746588732,83.54395224822579,-1.6894836009564393,0.3052485723433984,-0.2767971466784822
1936-06-30,1936,6,18.679872236033564,98.9771830772703,78.66187814019797,296.9169942415878,Summer,14.561552818939271,14.545341478978665,83.9582320713837,0.7245406484949157,0.9147804140207195,0.5167023935442548
1936-07-31,1936,7,18.726966940788234,101.44839447319711,75.24524455065006,298.86824520636935,Summer,14.551311225864668,14.539109288876993,83.29971985532377,-0.30498497515808154,0.9273243633655092,0.580775474030936
1936-08-31,1936,8,19.27352585622187,114.24309737928584,67.5436234447721,298.4452559214785,Summer,14.551011323221921,14.54576634302938,83.47831615427839,0.8826931384528187,1.0729035189172345,0.912514001320114
1936-09-30,1936,9,17.65887510695886,104.56031884931556,69.88165387259798,301.7869313313552,Fall,14.554821684798963,14.549620530733705,83.08056865692498,0.1861848532845407,0.6428318725656696,0.6614608339917021
1936-10-31,1936,10,15.291331993830106,112.14143007617865,65.6713739502147,301.24183979553334,Fall,14.578325769786094,14.561337912665406,83.12043096142996,1.6625082016420425,0.012222952998175114,0.8580223870089435
1936-11-30,1936,11,12.168606995922174,92.36416518025115,50.053803315218424,300.08136279748135,Fall,14.57996246339752,14.559845202545441,82.76571423914926,0.6064089450972734,-0.8195330670367749,0.34524137298002366
1936-12-31,1936,12,10.069164735991798,95.3684081862323,50.72328725718247,298.8314745536024,Winter,14.574995262553792,14.560558155708428,83.11320409382463,-0.7613062896427607,-1.3787317603519889,0.42313479166571494
1937-01-31,1937,1,9.589595460471159,71.90871221076966,54.3186328239489,299.55182754186797,Winter,14.570636956323622,14.56250037434091,83.1093664091149,-0.8303561659734235,-1.5064678345196865,-0.18512356733442328
1937-02-28,1937,2,10.744668928221603,30.62529449588824,64.66333333628378,296.87631125888174,Winter,14.595396623101136,14.567366178141025,83.53645465071303,0.6873687014445284,-1.1988072781057453,-1.2555118596394692
1937-03-31,1937,3,12.340901518656452,68.02707657800872,69.33462110476029,298.95846416398194,Spring,14.582888718327098,14.56889799903623,83.86697938122474,0.6805992773397076,-0.7736414158029029,-0.28576584857664966
1937-04-30,1937,4,13.491163151328998,39.79544901688225,71.78155106061426,303.4798757001593,Spring,14.548256287314326,14.554398875275579,83.365209463091,-2.029851035959048,-0.46726251973245614,-1.0177499062641329
1937-05-31,1937,5,17.228640828705856,37.36356262288368,72.6645471304427,301.95290896455106,Spring,14.549112760516577,14.555605508491594,83.17634825385169,0.8371804264052791,0.5282364627226419,-1.0808033758758235
1937-06-30,1937,6,19.19812470431457,81.2146107468044,72.60542203854341,299.5959553923772,Summer,14.541978329184866,14.567289287762021,83.71978561400826,0.5182524682810055,1.0528199822438216,0.05615793002473629
1937-07-31,1937,7,20.671416222323266,125.65472393758179,81.7801365815456,300.21462096123133,Summer,14.55337077465501,14.575463641071957,84.04653284816551,1.9444492815350323,1.445239772712445,1.2083923985138185
1937-08-31,1937,8,19.037755335212307,122.4643899128427,72.229211796007,298.3034045105613,Summer,14.559855327174258,14.579247600011598,84.6148215616065,-0.23577052100956308,1.010104665246847,1.1256740486861059
1937-09-30,1937,9,17.224559410239785,96.76041938972259,58.66786926149215,302.7278730916501,Fall,14.567651481231078,14.585658586794471,84.57678594541244,-0.4343156967190751,0.5271493531046925,0.45922658293318935
1937-10-31,1937,10,15.029481891219161,99.247599007004,61.27140522703684,300.8299444401351,Fall,14.58043626002305,14.584239058743497,84.30952651905973,-0.26185010261094455,-0.05752234937053632,0.5237136843060515
1937-11-30,1937,11,11.995944404417916,120.2764755457249,43.53837040050968,301.7468789252585,Fall,14.589816701320041,14.583178290145234,85.16194361278393,-0.1726625915042579,-0.8655227555347103,1.0689462375513048
1937-12-31,1937,12,10.267255852849894,67.00095467833901,48.14817666740919,299.7959696730089,Winter,14.658466621178764,14.585921589829631,85.13702523244542,0.19809111685809633,-1.3259690357852878,-0.3123709343151868
1938-01-31,1938,1,9.869083382610796,48.96700088429927,44.55566810296526,305.4289248583348,Winter,14.653003934786625,14.588630802540024,84.85044220975027,0.27948792213963713,-1.432024596026882,-0.7799517227670121
1938-02-28,1938,2,9.61880173625586,35.2692693940543,54.80189395062094,302.79453777607625,Winter,14.626888974839716,14.582048281078015,84.83252708166901,-1.1258671919657441,-1.4986885725856385,-1.135103796647058
1938-03-31,1938,3,11.959549487692357,48.03315584821896,62.11313077625791,300.25988129700306,Spring,14.618334768660995,14.588163880380074,84.95472257708965,-0.381352030964095,-0.8752167539192734,-0.8041642722306004
1938-04-30,1938,4,14.651974709728385,48.502559285023,66.53958298386058,300.2868467284262,Spring,14.619439980150954,14.592170507418752,85.16976228789686,1.1608115583993879,-0.15807358940023447,-0.7919936727276025
1938-05-31,1938,5,17.3720990698336,42.727774496711554,78.56660071110403,300.9248396015718,Spring,14.625401190453532,14.593459219141117,85.30726680245829,0.14345824112774253,0.5664474021302315,-0.9417211509775848
1938-06-30,1938,6,18.762184629993364,83.95780644438567,89.14975087118077,304.13136675949124,Summer,14.619103046966185,14.596659626382884,85.31284544732983,-0.43594007432120563,0.9367048003324887,0.1272829657102901
1938-07-31,1938,7,20.634893495282,110.70197432291023,71.4260213383301,300.39036535123523,Summer,14.638860000457868,14.61211885655385,85.44845470875732,-0.03652272704126602,1.4355117313046946,0.8207004628351546
1938-08-31,1938,8,19.252281511007947,116.45307749398499,66.98008615680692,303.3714153653599,Summer,14.64973582467904,14.616657604200006,85.46912377774755,0.21452617579564048,1.0672449636377208,0.9698139287955523
1938-09-30,1938,9,17.57639924002142,107.52140885733638,60.5314523798305,299.6208203684478,Fall,14.646353541163244,14.615698556632816,84.7594827167857,0.3518398297816354,0.6208639442726642,0.7382353902781217
1938-10-31,1938,10,14.487122059439006,93.52811614306252,52.40744167569501,304.4178611237629,Fall,14.648239302133293,14.6086036060758,84.67343272308969,-0.5423598317801552,-0.2019830544952298,0.37542006341730727
1938-11-30,1938,11,12.999810834732052,111.67977604169101,43.06634777959955,298.200842555851,Fall,14.680588104642936,14.618910961395187,84.75061318992633,1.0038664303141367,-0.5981370756288051,0.8460527124770593
1938-12-31,1938,12,10.117078690752246,86.03005596302003,57.54463959221824,298.23649271504866,Winter,14.680985569337293,14.61530646711361,84.91458471528732,-0.15017716209764842,-1.3659695989889538,0.18101184152188332
1939-01-31,1939,1,9.616277275173099,82.10702262672442,49.646433176205534,305.6146649116344,Winter,14.672628111037763,14.620731404728083,86.03525124167876,-0.2528061074376975,-1.4993609775218197,0.07929620880721205
1939-02-28,1939,2,10.400848385607544,36.37816038936112,61.95198388820007,303.0151246728325,Winter,14.671643831485289,14.62270898873512,85.90663725965409,0.7820466493516847,-1.2903858853550279,-1.1063526901612437
1939-03-31,1939,3,12.684157454654237,33.86825402639321,70.33821225960324,298.5050624827023,Spring,14.681378782497898,14.629941334257547,86.13358734501429,0.7246079669618801,-0.6822131948195748,-1.1714290461029262
1939-04-30,1939,4,14.410706459732674,34.5246263762252,73.20570858342646,308.46423276002,Spring,14.679624664183295,14.626673570746448,85.74972568471074,-0.24126824999571106,-0.22233679525783415,-1.1544107535888437
1939-05-31,1939,5,16.856812646701854,62.71328393458627,70.88040010158385,303.94053954117544,Spring,14.667020437922027,14.628426448541592,85.40574158020632,-0.5152864231317444,0.429197857335464,-0.423540813637398
1939-06-30,1939,6,19.28900801044401,99.48763962680376,87.68648951589502,300.57181971480964,Summer,14.671811284361207,14.63355973846849,85.82206219233872,0.5268233804506472,1.07702728101156,0.5299374100374288
1939-07-31,1939,7,19.65627438782933,91.04966342269056,69.39878582354066,300.28775178125227,Summer,14.673653051997004,14.627935898299379,86.33005963873933,-0.9786191074526691,1.1748508231266426,0.31115923130210554
1939-08-31,1939,8,19.657147222612625,133.23234888382183,75.9729774898983,299.88964111614405,Summer,14.67583728626882,14.638202644032138,86.51379898300969,0.4048657116046783,1.1750833077629737,1.4048635599363435
1939-09-30,1939,9,17.596636081811628,118.3103387589372,69.99394649542687,301.3107859733335,Fall,14.669909888366538,14.610710024718223,86.45803860688703,0.020236841790207905,0.6262541451378627,1.0179686316713246
1939-10-31,1939,10,14.492827743671917,134.86863267387358,55.81561413287474,302.22835403027904,Fall,14.669616320784375,14.615726246150636,86.2202385457112,0.005705684232911068,-0.2004633122149068,1.4472888025326842
1939-11-30,1939,11,11.95417607570339,87.76118230627554,46.59255233568757,302.6908886566977,Fall,14.676216330848339,14.613471649518692,86.30784147879265,-1.0456347590286619,-0.8766479935490662,0.22589614308622796
1939-12-31,1939,12,9.596012985481803,73.22343515424163,41.67696256779438,304.168643061643,Winter,14.660365647833459,14.606978019341645,86.56638351803075,-0.521065705270443,-1.504758489295594,-0.1510356907919261
1940-01-31,1940,1,9.709494433650015,197.89174231515437,48.52242554406668,304.15379378318784,Winter,14.662329269048595,14.616248283280518,88.88447972479881,0.09321715847691614,-1.4745320435664857,3.0813395289183347
1940-02-29,1940,2,10.204879282264795,83.19157899947814,50.990249884873435,305.6593269841848,Winter,14.662006570696143,14.61236906323481,89.49398534708806,-0.1959691033427493,-1.3425833992428609,0.1074163720107044
1940-03-31,1940,3,12.443932375522289,25.191047894893178,57.39461444433276,306.8864447019544,Spring,14.675454162156594,14.615801573103141,88.92433904598475,-0.2402250791319478,-0.7461985460321315,-1.396409931097028
1940-04-30,1940,4,15.33967816077378,33.92119007031656,73.47659031006421,306.1007960450369,Spring,14.681687857227525,14.618068420031813,88.49251929384678,0.9289717010411049,0.025100236597581184,-1.1700565308221462
1940-05-31,1940,5,16.94373180234516,32.637672948727605,70.72665389416969,305.1728294330312,Spring,14.66273432054566,14.60836138672189,88.10490072879433,0.08691915564330444,0.45234928149580717,-1.2033353089846106
1940-06-30,1940,6,19.70875252413112,87.73164274813519,74.66636918754307,304.17196502943256,Summer,14.691958002822203,14.613957470269424,88.04035445054912,0.4197445136871103,1.1888286808689899,0.2251302472630751
1940-07-31,1940,7,18.44533509150898,95.5792267727128,80.72366838086104,304.9996403489516,Summer,14.682181055748247,14.610342416453694,88.34935576065372,-1.2109392963203511,0.8523100773721763,0.42860085429472256
1940-08-31,1940,8,18.15750438845335,107.04627637594025,70.05266626518751,305.72668379950767,Summer,14.678292250259652,14.610085746951482,88.15288533974632,-1.4996428341592747,0.775644690513647,0.7259162492396379
1940-09-30,1940,9,17.364850329801733,110.0734600726879,66.4635201412389,303.6200385161408,Fall,14.67649491819511,14.614904042020877,88.13948569966423,-0.2317857520098947,0.5645166579362304,0.8044044696198844
1940-10-31,1940,10,14.549387782820732,134.22235420294587,61.63288794823742,306.38298681978904,Fall,14.69183765137232,14.618091709979742,86.52243121194478,0.05656003914881502,-0.1853982158369175,1.4305322221151557
1940-11-30,1940,11,11.46970919957487,85.98037279864188,57.62511316884334,302.8684899713327,Fall,14.69029617051815,14.621855785209936,86.40162220820541,-0.48446687612852024,-1.0056885722094941,0.1797236662588195
1940-12-31,1940,12,10.544051834268625,82.9780076858361,47.89867322296303,308.3838463613854,Winter,14.68552251732872,14.62599876068814,86.57802647204166,0.9480388487868225,-1.2522428114073,0.1018789372160983
1941-01-31,1941,1,9.744388918838352,32.38210123721531,50.17149714387456,303.3140405417526,Winter,14.674263138868616,14.628115509023422,86.427958648348,0.03489448518833704,-1.4652376938748335,-1.2099617217912353
1941-02-28,1941,2,10.883202260375734,45.83969196428518,53.6880464736466,303.98316319526486,Winter,14.688028172761927,14.633780873452556,82.40408831638008,0.6783229781109394,-1.1619081169334053,-0.861035970140203
1941-03-31,1941,3,11.041643846678804,30.648110030653143,57.66201289959314,307.15505723407256,Spring,14.677717199517962,14.620195553237217,82.15681597861808,-1.402288528843485,-1.1197062761309797,-1.2549203029649785
1941-04-30,1941,4,14.594119740959988,36.603432405769446,75.90789755794832,306.61933430484186,Spring,14.662268958745829,14.619010357652815,81.51049540716552,-0.7455584198137917,-0.17348359783654818,-1.1005118818586765
1941-05-31,1941,5,17.067116008496782,76.10578993368648,77.69915070717603,302.97548794007275,Spring,14.673529885515764,14.618361591015638,81.63937545293157,0.12338420615162349,0.4852133845828866,-0.07630256594516402
1941-06-30,1941,6,19.306077510933736,69.40011838581094,69.16983771576267,309.31133781252896,Summer,14.683966640097433,14.62275972951835,81.14642437474058,-0.40267501319738486,1.0815738420442575,-0.2501658920501076
1941-07-31,1941,7,19.368786072516567,101.04323846007573,77.88053736070943,305.8326852505365,Summer,14.694663625626239,14.622987425745453,81.1396717745219,0.923450981007587,1.098276633240791,0.5702706690267274
1941-08-31,1941,8,19.807829413704027,115.6260587266874,66.5533107963889,306.7679500032995,Summer,14.703568684917608,14.627290004069765,81.16272113031192,1.6503250252506767,1.2152183883852814,0.9483711497081806
1941-09-30,1941,9,17.062083220021762,137.63675530349846,64.49513719925136,303.36605965008005,Fall,14.693622153468656,14.624221919133811,81.71399507121497,-0.3027671097799711,0.48387287201310697,1.5190601387839238
1941-10-31,1941,10,14.354799781832826,103.26010513014289,49.62051715031901,303.59465842450356,Fall,14.678013283268703,14.628169526527397,81.56597298878106,-0.19458800098790618,-0.23722786505568924,0.6277491497481964
1941-11-30,1941,11,11.56408707415618,73.29878904226038,51.723489369379266,307.36788573185635,Fall,14.66793795123927,14.623950207318392,81.24821671981454,0.0943778745813102,-0.9805504747485589,-0.14908193008170603
1941-12-31,1941,12,11.120422935118802,90.49936866852228,52.71692846119028,307.0994925750265,Winter,14.685458921224718,14.630227091889255,81.16706606118602,0.5763711008501762,-1.0987230063564297,0.29689129771563116
1942-01-31,1942,1,9.21030540082248,61.67233814440991,50.4256458061043,308.06977656560525,Winter,14.679137420230573,14.624887188277096,80.9964598267467,-0.5340835180158727,-1.6074939545474052,-0.4505302502781381
1942-02-28,1942,2,10.081386567065655,32.88710017575181,57.499202041566576,306.7331091597518,Winter,14.668082714211307,14.631739668656222,81.03415658807776,-0.8018156933100791,-1.3754764043477485,-1.196868209156958
1942-03-31,1942,3,11.544744974483875,37.07112800294527,57.902464584998896,306.9048327459523,Spring,14.654813438475099,14.618851078401098,80.5182241118267,0.5031011278050705,-0.985702355831054,-1.0883855628838994
1942-04-30,1942,4,14.621414183037123,64.28032966990901,66.07666893139663,304.09036680190474,Spring,14.673650955670233,14.610953621492278,80.92630545604382,0.027294442077135272,-0.16621356396345274,-0.3829107616349114
1942-05-31,1942,5,16.740575565523358,54.615022149037245,79.09184489055056,303.4468793386635,Spring,14.665516534617192,14.607314647566884,81.2138297814797,-0.32654044297342466,0.3982374326787052,-0.6335109440936364
1942-06-30,1942,6,18.980209579202032,63.21530681959356,80.13687290226608,306.9862669113604,Summer,14.661884615865318,14.60193147252509,80.91384138269287,-0.3258679317317039,0.9947770174324945,-0.4105244635306262
1942-07-31,1942,7,18.99190128890926,93.80578920880288,69.63168573004195,302.4155295160211,Summer,14.633892700308419,14.593631737481711,80.38302580387989,-0.3768847836073057,0.997891172518198,0.3826195157666652
1942-08-31,1942,8,19.28165952095174,100.86784636746144,69.08279982864967,307.6853814063161,Summer,14.637957770070743,14.5989065486225,80.02308341145685,-0.5261698927522858,1.0750699679668783,0.5657231375264576
1942-09-30,1942,9,17.60632039452506,119.81673809975985,72.218334355559,309.1155992300463,Fall,14.644320453142162,14.60598596718662,80.40735538995747,0.5442371745032979,0.6288336183238443,1.0570262559477022
1942-10-31,1942,10,15.127713446855106,141.6018588442408,59.43714817729154,305.233634017673,Fall,14.645957645736095,14.613196952879575,81.11325972057809,0.7729136650222799,-0.03135780147972524,1.6218665594417268
1942-11-30,1942,11,12.701587943894607,105.94207020167018,50.144397026050264,304.97713536709375,Fall,14.657718371394038,14.62376753635704,80.87435296484385,1.1375008697384263,-0.6775704823272659,0.6972866098674213
1942-12-31,1942,12,11.287197993030409,86.84058892231803,57.46901969887912,301.8577497263305,Winter,14.674717407063715,14.666592014121239,81.20501353557682,0.1667750579116074,-1.0543014967766269,0.20202717983887555
1943-01-31,1943,1,9.242450172928411,61.35879566298356,45.82589797864081,308.17399866312024,Winter,14.664273520235673,14.65863872751115,81.41154344855491,0.03214477210593181,-1.5989320069760782,-0.45865971774560654
1943-02-28,1943,2,10.421855416920552,43.2237588783776,47.19248408599651,306.3115294340592,Winter,14.677657748246753,14.652273361543232,81.54411827329362,0.3404688498548971,-1.2847905400174258,-0.928861365991563
1943-03-31,1943,3,12.530070765871384,28.14536766525235,59.757204798344745,305.59344231594423,Spring,14.687166436216405,14.652750602438697,81.21265513691084,0.9853257913875098,-0.7232550832626018,-1.3198109121941455
1943-04-30,1943,4,15.911124384399466,74.34346662204632,79.39908224987616,309.52870668219254,Spring,14.708152264127587,14.66379612213927,81.64333692586123,1.2897102013623432,0.1773082718697658,-0.12199573633778643
1943-05-31,1943,5,17.456318850355675,55.54367326445918,66.58716884667813,304.8532986519091,Spring,14.70955592713629,14.66747855879491,81.85693523865704,0.7157432848323175,0.5888798319798626,-0.6094330615779805
1943-06-30,1943,6,19.44947455981788,90.48038898595223,73.5036058853709,304.0574859540472,Summer,14.721010759300032,14.670056903133109,81.96564494768315,0.4692649806158471,1.119768482540791,0.29639919625845645
1943-07-31,1943,7,21.046030089264878,104.81932124072593,75.67686319405693,306.6310313798575,Summer,14.727863035866413,14.68336151816214,81.86760072964674,2.054128800355617,1.5450203615334284,0.6681761967884389
1943-08-31,1943,8,18.935369485468996,103.10439378746933,63.1328574682238,313.014282072001,Summer,14.722581168774097,14.686158496726568,81.64512266787148,-0.3462900354827454,0.9828335968858979,0.6237118968412794
1943-09-30,1943,9,17.766824783541807,107.90328893142079,64.14620936757711,302.17334911926054,Fall,14.72575492783277,14.686054234498005,81.65148733577287,0.16050438901674724,0.6715848986626989,0.7481367013369004
1943-10-31,1943,10,15.505167489575966,134.53865628574977,57.23668127353139,302.8303699370765,Fall,14.742722351668386,14.69548082690084,82.334996338151,0.3774540427208599,0.06917928472861357,1.4387332399815365
1943-11-30,1943,11,13.141955848957297,116.54086897943824,52.996226881883395,304.3233956846832,Fall,14.745091435238805,14.71283976994087,82.41601455378013,0.44036790506268986,-0.5602759218675841,0.972090169072998
1943-12-31,1943,12,9.85654385918441,80.5339718495657,45.045346350253205,305.49409548106,Winter,14.740749188046008,14.71086737869165,82.32441315188922,-1.4306541338459997,-1.4353645712425203,0.03851045926726807
1944-01-31,1944,1,9.876561464129624,57.3750413192043,47.66071883301416,309.55120000088755,Winter,14.74508725786195,14.708857684449859,81.91221346343055,0.6341112912012132,-1.4300327653899336,-0.5619497127370723
1944-02-29,1944,2,9.685416054526327,43.77016997523332,63.61945384546499,309.36421795047295,Winter,14.733163385677265,14.702403608581276,82.0354136231951,-0.7364393623942256,-1.4809454603105885,-0.914694127104045
1944-03-31,1944,3,11.211464234253308,46.370660839076706,51.32678367185341,309.8234409352695,Spring,14.708618498670582,14.69499864058424,82.24378707007314,-1.3186065316180766,-1.0744736252301186,-0.8472691141332604
1944-04-30,1944,4,14.885842862633556,47.68944886443542,64.85490554518687,315.5441570383089,Spring,14.716537438718928,14.698081051451114,82.46320077820997,-1.0252815217659101,-0.09578144257217594,-0.8130758389513171
1944-05-31,1944,5,17.520695998115222,45.19574234184233,79.95812422215182,305.06346464493555,Spring,14.727602161242485,14.697311299582255,82.17124175166424,0.06437714775954717,0.6060270608384897,-0.877732168634656
1944-06-30,1944,6,19.205799815699102,67.10838134066267,79.54153213743287,307.5714266450597,Summer,14.726215357996738,14.69901332117897,81.63158744689524,-0.24367474411877765,1.0548642929349008,-0.30958559705394534
1944-07-31,1944,7,19.543027157984437,123.49479534162788,80.73331803985097,310.86078812049124,Summer,14.724327904165989,14.698990478081496,82.17233964554417,-1.5030029312804416,1.1446867628142943,1.152390196920646
1944-08-31,1944,8,19.15577378341258,123.12409228395978,73.49278293817147,311.2643189260733,Summer,14.715971680179324,14.695904483224071,82.00386870221315,0.22040429794358474,1.0415395674017038,1.1427786813336849
1944-09-30,1944,9,17.02060718371131,96.11596025626052,68.8041487070574,307.78578494828184,Fall,14.706371198544316,14.688140543455427,81.6339623938352,-0.7462175998304978,0.4728254877857033,0.4425171739377663
1944-10-31,1944,10,14.85363065778457,110.13834453129782,55.28402799734034,311.7225085533628,Fall,14.712384580446194,14.691000450615284,81.22179092479227,-0.651536831791395,-0.10436135124799344,0.806086781034319
