Date,Year,Month,Temperature_C,Rainfall_mm,Humidity_Percent,CO2_ppm
1926-05-31,1926,5,16.528589655416603,50.342753645421254,72.89006261679629,289.06507590920995
1926-06-30,1926,6,18.49185382337776,109.22826294245215,78.14599423545127,288.86294766544347
1926-07-31,1926,7,19.474829752988885,75.56250527758765,90.93419307664512,287.3988731226851
1926-08-31,1926,8,18.474679357935553,100.18837868070499,73.46373230078724,292.83904100865993
1926-09-30,1926,9,17.196372582439945,111.69101058834282,65.59567319771887,290.5137154057252
1926-10-31,1926,10,13.885246162025833,132.64578397333216,60.42905155010472,290.8921423220628
1926-11-30,1926,11,12.347732210317934,94.67344979082972,52.86379855763725,289.04620119825466
1926-12-31,1926,12,9.983610356433312,91.98108173189024,48.83255004967964,291.781892448288
1927-01-31,1927,1,9.35652922457335,32.27523611091476,54.469749282163676,291.5512678613042
1927-02-28,1927,2,10.160772472207846,72.8447902119616,61.03279242232802,288.58397906181546
1927-03-31,1927,3,12.157083011231952,49.585573787133285,64.09268123683844,290.2654935949606
1927-04-30,1927,4,15.231058002606874,29.824462580345582,67.41589878032646,290.47509552377045
1927-05-31,1927,5,17.08384484278422,64.62913656953236,77.82340717086451,291.5112288284269
1927-06-30,1927,6,17.796071191863092,86.95752424425605,79.3611283099897,290.6680865300433
1927-07-31,1927,7,19.690493825131277,91.02858913419027,82.27940164999806,291.47068267768805
1927-08-31,1927,8,18.583680262455303,92.30161099199229,73.25726140090404,294.4588703499266
1927-09-30,1927,9,16.4552409962949,134.48137701623222,57.64980771824342,288.9917243428824
1927-10-31,1927,10,15.199825257336188,101.87952983756763,53.40280363487939,290.21382116704336
1927-11-30,1927,11,12.12323663620938,114.77150757695293,46.271167913672414,289.4694207777007
1927-12-31,1927,12,9.938059890722368,109.33078410541117,50.3877187582274,289.4216528305747
1928-01-31,1928,1,9.543977857363592,62.144096496789686,48.784445897363554,291.22812985517464
1928-02-29,1928,2,10.408704311696981,55.822692719853755,67.61552847460428,292.813094996044
1928-03-31,1928,3,11.225677571445214,39.067039508525646,66.32377863143003,292.3948459833336
1928-04-30,1928,4,14.171179465087025,40.421480364373274,75.18792095868942,290.9795539957083
1928-05-31,1928,5,17.21745366314981,62.66537044718667,71.24358305683268,293.8064656966176
1928-06-30,1928,6,18.378135760981273,104.77641529216889,88.8388281707054,293.40902257881584
1928-07-31,1928,7,18.779785874766002,84.28026747999066,73.03404460926326,294.9019639580229
1928-08-31,1928,8,18.707631793469474,96.06615728221477,73.91024467225746,292.3038869204346
1928-09-30,1928,9,17.691484948084014,129.90344597809073,50.518615431606925,286.89440755549225
1928-10-31,1928,10,15.33851612628095,108.51593780053474,59.93690643135202,292.8416268440423
1928-11-30,1928,11,11.762928196405637,109.61930942910459,59.0501052432529,289.10371415448344
1928-12-31,1928,12,10.549618004541557,69.53957891520307,53.317135190622665,293.23608231323607
1929-01-31,1929,1,8.965284761436369,62.25805447692307,47.80492965258388,290.94613145549357
1929-02-28,1929,2,10.163538304763033,57.51339322040204,58.01842075162164,289.97600752303947
1929-03-31,1929,3,11.81627599196288,43.07830859005089,54.85584779955958,294.53951369774444
1929-04-30,1929,4,14.80283808106459,62.72797170997606,73.39380972281329,294.0423173049332
1929-05-31,1929,5,16.646467311284514,74.29120368341073,78.31082271853074,292.950968253296
1929-06-30,1929,6,18.673013219216365,92.31165406366638,74.04368021556358,290.60744291269566
1929-07-31,1929,7,20.33113520812255,97.04999414449,67.87928713682707,290.005942711258
1929-08-31,1929,8,18.425137734681808,103.46455185658559,80.82140718079074,294.1995234013742
1929-09-30,1929,9,20.895750399481273,80.92038274588421,69.02850079771756,292.3332473284606
1929-10-31,1929,10,13.890881171782436,92.20037202084951,63.42402883991958,292.58370549181615
1929-11-30,1929,11,12.224727671536568,98.37437940622311,51.31931962760418,292.903747783748
1929-12-31,1929,12,10.375248606727785,91.37631156974732,46.748452915018404,293.0807954340772
1930-01-31,1930,1,8.597062760985057,52.49784165806895,46.51669550644938,292.4784388919522
1930-02-28,1930,2,10.670385687749638,47.26975559278757,61.18508128265081,295.66457274905207
1930-03-31,1930,3,12.032031191322506,8.533732038349477,60.313248813897424,292.421504108672
1930-04-30,1930,4,15.067656529333226,48.993711331318565,65.1835923080303,290.0456539537604
1930-05-31,1930,5,18.108575799535878,75.04312570485779,74.39942334023895,294.4332882036701
1930-06-30,1930,6,19.037222498426797,89.90215778469111,87.9623040708845,294.0089928240488
1930-07-31,1930,7,18.879141549396998,213.99958389122222,76.02295315766344,289.7191572996491
1930-08-31,1930,8,18.18830472871854,110.90864267108695,62.75165592508907,292.6949927421973
1930-09-30,1930,9,16.78665492147438,114.12102960826458,66.53513905149417,294.17416354509515
1930-10-31,1930,10,14.16686762775711,116.27948542000449,57.63839172270107,294.48621716130504
1930-11-30,1930,11,11.018020171951587,91.38186760657904,51.43439959227228,293.3149730468599
1930-12-31,1930,12,10.046894776883995,72.18903027063526,44.40802214070173,296.07920566408234
1931-01-31,1931,1,9.490379118604602,34.600047885761725,51.36280338901592,295.91771442070893
1931-02-28,1931,2,10.203358528879715,33.83967706003551,55.9619127371448,294.5691315372695
1931-03-31,1931,3,12.671882272519364,21.454611188142955,60.178638409637685,293.9476230138744
1931-04-30,1931,4,14.736343211088183,22.929539984338213,70.78584846093479,293.86921757022355
1931-05-31,1931,5,17.14496800495788,80.54002132751457,82.53353078783005,290.7253868443181
1931-06-30,1931,6,18.778300890608275,74.12039368779496,76.6213927248365,296.2777942387797
1931-07-31,1931,7,19.34146252526443,140.959127436793,84.95924785257422,293.5601245660889
1931-08-31,1931,8,19.291520014786624,103.52731944200899,87.61766182065463,296.16939483384715
1931-09-30,1931,9,17.43025341233634,128.42516869051917,64.61633163867431,298.42188275837714
1931-10-31,1931,10,13.881086894602223,109.74969180588053,67.30424821284467,291.84094155236744
1931-11-30,1931,11,12.070405379236604,113.64716851709242,43.16705013422917,294.07694986988514
1931-12-31,1931,12,10.367196786615539,74.51901690571084,50.476812342743,293.4829279561236
1932-01-31,1932,1,9.85109383428135,72.13897329335389,49.20991586692038,295.87190293856224
1932-02-29,1932,2,9.25908892157072,5.0,51.39768059245096,291.30410103628265
1932-03-31,1932,3,13.091375805098705,48.195592747306115,72.02144584246037,294.6010843305882
1932-04-30,1932,4,15.56910901209547,69.90164410490677,81.11085858247682,293.3029771871116
1932-05-31,1932,5,17.17725243657071,48.695235177242964,73.90938628380965,296.0718328095607
1932-06-30,1932,6,19.626190584217174,48.608369137409994,80.28885299183408,298.4704301285766
1932-07-31,1932,7,19.987869494114666,106.04988988814571,75.26453761971811,296.5464770659683
1932-08-31,1932,8,18.648682184057325,88.3670671063844,70.74857556567206,294.4434930777724
1932-09-30,1932,9,16.756790166830694,99.0425563613661,71.78755706270711,291.7274572477098
1932-10-31,1932,10,14.262395163700702,115.28316458816681,49.64705137845737,295.67263380267923
1932-11-30,1932,11,11.433117926598626,69.13144992227238,56.255707061610195,292.2139309117009
1932-12-31,1932,12,6.148260661326452,68.49605749865019,37.40642868779077,293.76606968917315
1933-01-31,1933,1,10.196844566139175,66.1619822460081,50.30121706587784,296.9374061101024
1933-02-28,1933,2,11.185699333070403,36.34417707892932,55.009220074217026,295.6348836980623
1933-03-31,1933,3,12.472801858415542,40.701426122980585,57.63066272193244,295.2817500554308
1933-04-30,1933,4,14.58566202033085,35.600176636590135,71.58748522123634,295.2027812649998
1933-05-31,1933,5,17.014426451678904,34.4775036230262,77.13637714547475,298.5157471465807
1933-06-30,1933,6,19.140073239234283,83.62308775209293,70.8815705035032,297.5215919087481
1933-07-31,1933,7,19.449476285780893,102.56541863726038,80.17467736911833,294.29813564537045
1933-08-31,1933,8,18.599732057737693,115.21293335457199,70.92680444737155,294.8762486028233
1933-09-30,1933,9,17.779336250969276,150.09987251504754,59.48848675095109,299.0377354636451
1933-10-31,1933,10,14.373976401236028,98.6911157648235,64.59591384562607,298.9757352789732
1933-11-30,1933,11,11.058882684153502,107.04894803149134,48.02947427020429,298.18736718410526
1933-12-31,1933,12,10.093230809090752,76.19176444136106,43.81678461034923,298.3325182252828
1934-01-31,1934,1,10.11772477314484,14.867031043238413,51.2010107560548,293.69474712178675
1934-02-28,1934,2,10.459905158756044,44.094999310841544,63.71423155401221,297.2345076147569
1934-03-31,1934,3,12.100060393897703,20.251248904781285,66.61174858435567,296.54523895063335
1934-04-30,1934,4,14.515953558608851,57.55632599443813,70.56963067516199,294.10038802686114
1934-05-31,1934,5,17.613066222377952,83.3523302048507,79.05799392957056,296.0855511202249
1934-06-30,1934,6,19.001557224093183,74.50840289885998,76.3860806651942,298.1025063706572
1934-07-31,1934,7,19.5457683296816,60.56981663865468,75.58141196118572,299.2010724543665
1934-08-31,1934,8,19.526093166303575,122.20798822759909,74.13949653960935,299.8884208316898
1934-09-30,1934,9,17.952279955948576,121.65596132629625,57.03785409571671,296.4742935413237
1934-10-31,1934,10,14.51044179860172,149.13663634442554,56.316722631026835,297.8244964329547
1934-11-30,1934,11,11.558175471865512,82.50500632138714,49.51850709531817,296.6753645865758
1934-12-31,1934,12,10.547053966374605,57.710912799956475,51.97304931850738,299.2795995479278
1935-01-31,1935,1,9.5916771607419,58.805969909071045,46.484593440572674,296.6033629889148
1935-02-28,1935,2,10.224241183411864,46.62124166212318,51.98071435780261,298.83978511008723
1935-03-31,1935,3,11.637076887895297,59.36982596109077,60.16297452205451,296.32043899684214
1935-04-30,1935,4,14.965656456517845,59.830375198595064,69.48537076146052,301.2739331858274
1935-05-31,1935,5,18.080944003257017,55.89478685187419,82.23472714948494,298.26783728870623
1935-06-30,1935,6,17.955331587538648,91.60441944284742,77.22347054529148,297.92008024150107
1935-07-31,1935,7,19.031951915946316,77.03914816643672,68.93472703761314,299.00768503453287
1935-08-31,1935,8,18.39083271776905,118.83450163038478,67.82914967320235,297.9045183719132
1935-09-30,1935,9,17.47269025367432,110.87743847761317,73.8979473727156,297.18986031018136
1935-10-31,1935,10,13.628823792188063,231.24562346611307,58.89092231769291,297.60014546030294
1935-11-30,1935,11,11.5621980508249,93.22891302300455,56.77837228487039,297.58336302411436
1935-12-31,1935,12,10.830471025634559,72.39375185566159,59.28091464640265,298.9417867777692
1936-01-31,1936,1,10.419951626444583,41.38617065883475,53.25421744479008,300.62008923545426
1936-02-29,1936,2,10.057300226777075,287.27191188235884,56.92528383961986,297.30514898501247
1936-03-31,1936,3,11.660302241316744,45.48445029637421,67.91296358358038,302.4380009574088
1936-04-30,1936,4,15.521014187288046,75.38266669292305,63.77422226587102,297.63572419735806
1936-05-31,1936,5,16.391460402300577,68.37298718772303,73.01764607985072,301.0518251490292
1936-06-30,1936,6,18.679872236033564,98.9771830772703,78.66187814019797,296.9169942415878
1936-07-31,1936,7,18.726966940788234,101.44839447319711,75.24524455065006,298.86824520636935
1936-08-31,1936,8,19.27352585622187,114.24309737928584,67.5436234447721,298.4452559214785
1936-09-30,1936,9,17.65887510695886,104.56031884931556,69.88165387259798,301.7869313313552
1936-10-31,1936,10,15.291331993830106,112.14143007617865,65.6713739502147,301.24183979553334
1936-11-30,1936,11,12.168606995922174,92.36416518025115,50.053803315218424,300.08136279748135
1936-12-31,1936,12,10.069164735991798,95.3684081862323,50.72328725718247,298.8314745536024
1937-01-31,1937,1,9.589595460471159,71.90871221076966,54.3186328239489,299.55182754186797
1937-02-28,1937,2,10.744668928221603,30.62529449588824,64.66333333628378,296.87631125888174
1937-03-31,1937,3,12.340901518656452,68.02707657800872,69.33462110476029,298.95846416398194
1937-04-30,1937,4,13.491163151328998,39.79544901688225,71.78155106061426,303.4798757001593
1937-05-31,1937,5,17.228640828705856,37.36356262288368,72.6645471304427,301.95290896455106
1937-06-30,1937,6,19.19812470431457,81.2146107468044,72.60542203854341,299.5959553923772
1937-07-31,1937,7,20.671416222323266,125.65472393758179,81.7801365815456,300.21462096123133
1937-08-31,1937,8,19.037755335212307,122.4643899128427,72.229211796007,298.3034045105613
1937-09-30,1937,9,17.224559410239785,96.76041938972259,58.66786926149215,302.7278730916501
1937-10-31,1937,10,15.029481891219161,99.247599007004,61.27140522703684,300.8299444401351
1937-11-30,1937,11,11.995944404417916,120.2764755457249,43.53837040050968,301.7468789252585
1937-12-31,1937,12,10.267255852849894,67.00095467833901,48.14817666740919,299.7959696730089
1938-01-31,1938,1,9.869083382610796,48.96700088429927,44.55566810296526,305.4289248583348
1938-02-28,1938,2,9.61880173625586,35.2692693940543,54.80189395062094,302.79453777607625
1938-03-31,1938,3,11.959549487692357,48.03315584821896,62.11313077625791,300.25988129700306
1938-04-30,1938,4,14.651974709728385,48.502559285023,66.53958298386058,300.2868467284262
1938-05-31,1938,5,17.3720990698336,42.727774496711554,78.56660071110403,300.9248396015718
1938-06-30,1938,6,18.762184629993364,83.95780644438567,89.14975087118077,304.13136675949124
1938-07-31,1938,7,20.634893495282,110.70197432291023,71.4260213383301,300.39036535123523
1938-08-31,1938,8,19.252281511007947,116.45307749398499,66.98008615680692,303.3714153653599
1938-09-30,1938,9,17.57639924002142,107.52140885733638,60.5314523798305,299.6208203684478
1938-10-31,1938,10,14.487122059439006,93.52811614306252,52.40744167569501,304.4178611237629
1938-11-30,1938,11,12.999810834732052,111.67977604169101,43.06634777959955,298.200842555851
1938-12-31,1938,12,10.117078690752246,86.03005596302003,57.54463959221824,298.23649271504866
1939-01-31,1939,1,9.616277275173099,82.10702262672442,49.646433176205534,305.6146649116344
1939-02-28,1939,2,10.400848385607544,36.37816038936112,61.95198388820007,303.0151246728325
1939-03-31,1939,3,12.684157454654237,33.86825402639321,70.33821225960324,298.5050624827023
1939-04-30,1939,4,14.410706459732674,34.5246263762252,73.20570858342646,308.46423276002
1939-05-31,1939,5,16.856812646701854,62.71328393458627,70.88040010158385,303.94053954117544
1939-06-30,1939,6,19.28900801044401,99.48763962680376,87.68648951589502,300.57181971480964
1939-07-31,1939,7,19.65627438782933,91.04966342269056,69.39878582354066,300.28775178125227
1939-08-31,1939,8,19.657147222612625,133.23234888382183,75.9729774898983,299.88964111614405
1939-09-30,1939,9,17.596636081811628,118.3103387589372,69.99394649542687,301.3107859733335
1939-10-31,1939,10,14.492827743671917,134.86863267387358,55.81561413287474,302.22835403027904
1939-11-30,1939,11,11.95417607570339,87.76118230627554,46.59255233568757,302.6908886566977
1939-12-31,1939,12,9.596012985481803,73.22343515424163,41.67696256779438,304.168643061643
1940-01-31,1940,1,9.709494433650015,197.89174231515437,48.52242554406668,304.15379378318784
1940-02-29,1940,2,10.204879282264795,83.19157899947814,50.990249884873435,305.6593269841848
1940-03-31,1940,3,12.443932375522289,25.191047894893178,57.39461444433276,306.8864447019544
1940-04-30,1940,4,15.33967816077378,33.92119007031656,73.47659031006421,306.1007960450369
1940-05-31,1940,5,16.94373180234516,32.637672948727605,70.72665389416969,305.1728294330312
1940-06-30,1940,6,19.70875252413112,87.73164274813519,74.66636918754307,304.17196502943256
1940-07-31,1940,7,18.44533509150898,95.5792267727128,80.72366838086104,304.9996403489516
1940-08-31,1940,8,18.15750438845335,107.04627637594025,70.05266626518751,305.72668379950767
1940-09-30,1940,9,17.364850329801733,110.0734600726879,66.4635201412389,303.6200385161408
1940-10-31,1940,10,14.549387782820732,134.22235420294587,61.63288794823742,306.38298681978904
1940-11-30,1940,11,11.46970919957487,85.98037279864188,57.62511316884334,302.8684899713327
1940-12-31,1940,12,10.544051834268625,82.9780076858361,47.89867322296303,308.3838463613854
1941-01-31,1941,1,9.744388918838352,32.38210123721531,50.17149714387456,303.3140405417526
1941-02-28,1941,2,10.883202260375734,45.83969196428518,53.6880464736466,303.98316319526486
1941-03-31,1941,3,11.041643846678804,30.648110030653143,57.66201289959314,307.15505723407256
1941-04-30,1941,4,14.594119740959988,36.603432405769446,75.90789755794832,306.61933430484186
1941-05-31,1941,5,17.067116008496782,76.10578993368648,77.69915070717603,302.97548794007275
1941-06-30,1941,6,19.306077510933736,69.40011838581094,69.16983771576267,309.31133781252896
1941-07-31,1941,7,19.368786072516567,101.04323846007573,77.88053736070943,305.8326852505365
1941-08-31,1941,8,19.807829413704027,115.6260587266874,66.5533107963889,306.7679500032995
1941-09-30,1941,9,17.062083220021762,137.63675530349846,64.49513719925136,303.36605965008005
1941-10-31,1941,10,14.354799781832826,103.26010513014289,49.62051715031901,303.59465842450356
1941-11-30,1941,11,11.56408707415618,73.29878904226038,51.723489369379266,307.36788573185635
1941-12-31,1941,12,11.120422935118802,90.49936866852228,52.71692846119028,307.0994925750265
1942-01-31,1942,1,9.21030540082248,61.67233814440991,50.4256458061043,308.06977656560525
1942-02-28,1942,2,10.081386567065655,32.88710017575181,57.499202041566576,306.7331091597518
1942-03-31,1942,3,11.544744974483875,37.07112800294527,57.902464584998896,306.9048327459523
1942-04-30,1942,4,14.621414183037123,64.28032966990901,66.07666893139663,304.09036680190474
1942-05-31,1942,5,16.740575565523358,54.615022149037245,79.09184489055056,303.4468793386635
1942-06-30,1942,6,18.980209579202032,63.21530681959356,80.13687290226608,306.9862669113604
1942-07-31,1942,7,18.99190128890926,93.80578920880288,69.63168573004195,302.4155295160211
1942-08-31,1942,8,19.28165952095174,100.86784636746144,69.08279982864967,307.6853814063161
1942-09-30,1942,9,17.60632039452506,119.81673809975985,72.218334355559,309.1155992300463
1942-10-31,1942,10,15.127713446855106,141.6018588442408,59.43714817729154,305.233634017673
1942-11-30,1942,11,12.701587943894607,105.94207020167018,50.144397026050264,304.97713536709375
1942-12-31,1942,12,11.287197993030409,86.84058892231803,57.46901969887912,301.8577497263305
1943-01-31,1943,1,9.242450172928411,61.35879566298356,45.82589797864081,308.17399866312024
1943-02-28,1943,2,10.421855416920552,43.2237588783776,47.19248408599651,306.3115294340592
1943-03-31,1943,3,12.530070765871384,28.14536766525235,59.757204798344745,305.59344231594423
1943-04-30,1943,4,15.911124384399466,74.34346662204632,79.39908224987616,309.52870668219254
1943-05-31,1943,5,17.456318850355675,55.54367326445918,66.58716884667813,304.8532986519091
1943-06-30,1943,6,19.44947455981788,90.48038898595223,73.5036058853709,304.0574859540472
1943-07-31,1943,7,21.046030089264878,104.81932124072593,75.67686319405693,306.6310313798575
1943-08-31,1943,8,18.935369485468996,103.10439378746933,63.1328574682238,313.014282072001
1943-09-30,1943,9,17.766824783541807,107.90328893142079,64.14620936757711,302.17334911926054
1943-10-31,1943,10,15.505167489575966,134.53865628574977,57.23668127353139,302.8303699370765
1943-11-30,1943,11,13.141955848957297,116.54086897943824,52.996226881883395,304.3233956846832
1943-12-31,1943,12,9.85654385918441,80.5339718495657,45.045346350253205,305.49409548106
1944-01-31,1944,1,9.876561464129624,57.3750413192043,47.66071883301416,309.55120000088755
1944-02-29,1944,2,9.685416054526327,43.77016997523332,63.61945384546499,309.36421795047295
1944-03-31,1944,3,11.211464234253308,46.370660839076706,51.32678367185341,309.8234409352695
1944-04-30,1944,4,14.885842862633556,47.68944886443542,64.85490554518687,315.5441570383089
1944-05-31,1944,5,17.520695998115222,45.19574234184233,79.95812422215182,305.06346464493555
1944-06-30,1944,6,19.205799815699102,67.10838134066267,79.54153213743287,307.5714266450597
1944-07-31,1944,7,19.543027157984437,123.49479534162788,80.73331803985097,310.86078812049124
1944-08-31,1944,8,19.15577378341258,123.12409228395978,73.49278293817147,311.2643189260733
1944-09-30,1944,9,17.02060718371131,96.11596025626052,68.8041487070574,307.78578494828184
1944-10-31,1944,10,14.85363065778457,110.13834453129782,55.28402799734034,311.7225085533628
1944-11-30,1944,11,11.816806644071612,94.02481922241338,49.058663379357036,309.16930749780346
1944-12-31,1944,12,10.554124578647166,63.25901004595114,55.34050171558679,306.4235608233488
1945-01-31,1945,1,10.006518450330738,76.73337472024747,55.72862279492355,309.60969823304816
1945-02-28,1945,2,9.870853583735785,44.18241109458441,52.502282861004275,310.52704368684533
1945-03-31,1945,3,13.026305099777192,33.42395206935047,61.14737792351044,309.5359980677136
1945-04-30,1945,4,14.807923869169304,17.255822931379008,65.72445505326993,310.1980255756685
1945-05-31,1945,5,17.12413390414012,28.793963751217962,75.99924399285341,305.97285733174937
1945-06-30,1945,6,19.437404742390218,85.46173880044078,78.96195673869245,312.7018877062797
1945-07-31,1945,7,19.555590180239154,117.97693443484411,79.74888217774412,310.2201750709531
1945-08-31,1945,8,19.05092809628358,130.17623780487924,71.81365802803252,310.68647014050407
1945-09-30,1945,9,16.93466748976125,118.63877583103388,62.81805399587741,311.1655772676157
1945-10-31,1945,10,15.097244731534389,144.02270067741327,50.891643552644574,309.3262862831076
1945-11-30,1945,11,11.988068699932668,108.418424766835,54.44608917064632,310.1498751360063
1945-12-31,1945,12,10.311064035487245,95.48760128519885,50.119999062913934,308.5977413130301
1946-01-31,1946,1,8.561386091959687,35.49384506859471,49.02812445383947,310.13195438052935
1946-02-28,1946,2,10.794547350521848,18.021296920428185,60.8464307087176,311.2161103341953
1946-03-31,1946,3,12.367484382656908,44.38317554464046,58.140681509765955,311.40846585418024
1946-04-30,1946,4,14.318540799158777,90.35443196404069,62.90536031488544,316.29039432363334
1946-05-31,1946,5,17.461270834583523,43.84803232279474,70.7079771806521,310.6473437916631
1946-06-30,1946,6,19.549552218226133,96.20737492640737,73.93905892735278,310.95765464460237
1946-07-31,1946,7,19.654204831849192,70.19792938931522,80.25719037884951,314.03812189155155
1946-08-31,1946,8,21.965864617544423,117.37975177770994,77.28152112848223,316.32355359258844
1946-09-30,1946,9,17.239456786076733,87.11956696112816,61.63175928930778,309.79396608692707
1946-10-31,1946,10,15.119009906619864,91.51341260680148,58.99568796663144,312.3925194700333
1946-11-30,1946,11,12.359616861984785,73.41273047192848,50.05033974439819,315.8103825958939
1946-12-31,1946,12,10.438773788176915,62.79591497080734,40.42232957628667,310.7086710213797
1947-01-31,1947,1,9.72348616988858,59.665125921780145,51.65770542361803,316.4468281349048
1947-02-28,1947,2,9.969451253555757,22.083619014157723,58.504062869408834,310.6804226580448
1947-03-31,1947,3,13.088339654268498,39.4076273913667,67.29880816030008,310.7954001070757
1947-04-30,1947,4,14.725926710210151,50.45765403703863,71.26635479546343,311.3248638791902
1947-05-31,1947,5,17.048962748405884,66.72072250003126,79.92628021963536,314.7720065099834
1947-06-30,1947,6,19.5995535196231,121.53586747836059,73.82613888909113,317.9585604101542
1947-07-31,1947,7,20.275612418202755,98.52824980676293,75.94952078098518,310.2210146705439
1947-08-31,1947,8,19.08172050823968,100.99603534220603,74.03733171843058,313.6613034859024
1947-09-30,1947,9,16.911926066327375,116.00726177961153,59.65598837148926,312.63195076621076
1947-10-31,1947,10,14.736223496853752,133.30018176901453,63.365507051678925,315.0025916872005
1947-11-30,1947,11,11.898793881594251,94.2911356592861,50.48595715791629,312.49989950257435
1947-12-31,1947,12,10.492887522148038,97.98048715492513,51.809013784452645,312.2907520108469
1948-01-31,1948,1,9.22880895949313,43.62336147530235,60.36208718770193,314.38575936479924
1948-02-29,1948,2,10.518024846602627,34.961492299914624,59.15048872687643,308.75442376208275
1948-03-31,1948,3,12.14863666237885,38.56473164222645,65.01885626986306,314.60421210304077
1948-04-30,1948,4,15.330257706915495,38.201783284192274,72.47716752420959,318.96407844042824
1948-05-31,1948,5,17.2174239321479,28.968292292249544,81.1940744414982,314.07828610045465
1948-06-30,1948,6,18.592091614124787,62.15983336938627,78.49964875364721,318.95453767001794
1948-07-31,1948,7,19.697198565757862,100.80037724825397,70.16088431131743,315.1248903047518
1948-08-31,1948,8,15.394385427887105,138.04165115765468,71.60396264722245,313.5412717360562
1948-09-30,1948,9,17.591983380618327,97.44526589526473,68.8834297788374,312.9240747013629
1948-10-31,1948,10,15.088043274172806,148.2344961130039,57.71959195279342,312.656153762206
1948-11-30,1948,11,11.30093638924347,80.31839960568414,50.1704717505019,312.5460331848537
1948-12-31,1948,12,10.511215586867257,211.51056340179917,47.17569668037939,315.2439731376206
1949-01-31,1949,1,9.078681540319373,43.40467615901602,53.37427907830272,315.8332451278598
1949-02-28,1949,2,10.173468769999264,45.585182091561066,56.193611373315214,315.508829643564
1949-03-31,1949,3,12.568041693777918,24.35912697588295,66.86559790286454,316.91453512987437
1949-04-30,1949,4,15.208277107813451,23.124915853489057,66.71434064277673,317.133187119408
1949-05-31,1949,5,18.05898160742825,26.796385744543468,79.44736456081228,316.9777751634733
1949-06-30,1949,6,19.850618830422036,117.26980247978392,81.41542002701162,319.3944342310419
1949-07-31,1949,7,19.2593470134514,112.26563334200542,73.41994426648787,313.9435280804858
1949-08-31,1949,8,19.10479833021298,106.34029740830469,66.94776104883177,316.8198025121986
1949-09-30,1949,9,17.52209459175556,126.3230181027526,69.00800296637046,315.9709443567342
1949-10-31,1949,10,14.577736616806343,123.17974096885712,60.530235792302285,315.3422292614366
1949-11-30,1949,11,12.48041644414909,112.61472723927176,54.98765336813053,314.5328685050772
1949-12-31,1949,12,10.75965286365548,77.8204474149598,53.2808475524871,314.68588819242365
1950-01-31,1950,1,9.56185903840015,45.17531800237757,55.65464999973513,322.18181693490703
1950-02-28,1950,2,11.184161890527621,53.677572848115524,58.83717847728444,316.91689329551565
1950-03-31,1950,3,12.084913091977775,60.83130873712676,66.62800429521027,317.7278780559823
1950-04-30,1950,4,14.30646564242031,44.28682311266591,67.31821093685693,315.24325047240796
1950-05-31,1950,5,17.803544842909993,38.28002757789561,83.76417280762048,316.8895562603252
1950-06-30,1950,6,19.098799591917444,61.92167620735184,82.26918498600664,314.6661019853908
1950-07-31,1950,7,21.126920935769647,95.87421011640033,79.17605999493209,319.71014941630614
1950-08-31,1950,8,19.43068316033595,130.73055262160628,68.32255436563581,320.21085545159707
1950-09-30,1950,9,17.341599056715726,116.9061341581012,64.53980072296625,313.3489009830852
1950-10-31,1950,10,15.055808176078187,124.50179564158357,44.29188236915296,317.09876232774985
1950-11-30,1950,11,12.25620702198067,106.66397003145235,56.22434119307212,315.0690506822782
1950-12-31,1950,12,10.784691714770352,87.65167163143722,48.19963905302272,315.6775020224412
1951-01-31,1951,1,9.065554999896923,69.80206378114626,51.975631622795625,320.0451451990395
1951-02-28,1951,2,11.66644564005704,85.042840550833,59.91349521528811,319.0063091743285
1951-03-31,1951,3,11.774682080167251,46.06495927353912,69.1049601582918,319.10767722949544
1951-04-30,1951,4,15.717428861573072,69.81200644607904,69.53261682257988,318.6400130659561
1951-05-31,1951,5,17.67993468285325,59.88121996834288,73.47466236007074,318.5820845372853
1951-06-30,1951,6,19.347293791538874,87.25170624136562,73.47717424995861,318.82907729178686
1951-07-31,1951,7,19.798507912780543,89.89276062391927,79.44122473250651,319.1020326542232
1951-08-31,1951,8,18.406000380473213,131.59843662249878,70.38191165592895,320.4236739192958
1951-09-30,1951,9,16.702092496791334,117.22447811004145,59.56597075593055,314.83546256573436
1951-10-31,1951,10,14.945526527358632,91.88279116148229,68.40238891268669,323.2889093978758
1951-11-30,1951,11,12.821384298632161,106.47816197109081,51.25140351119501,316.88378360754723
1951-12-31,1951,12,10.691860183712118,64.71427173596255,50.02022476928728,317.41036566083176
1952-01-31,1952,1,9.822151115839224,54.310195467423966,54.04130165413521,317.48077835593557
1952-02-29,1952,2,10.856364745011287,42.75016536765131,49.42247002878799,320.97535911113755
1952-03-31,1952,3,12.996117063890457,51.49573791092946,64.64688941604253,319.7978779331567
1952-04-30,1952,4,15.517356747771654,85.43970845650352,79.82426994094259,323.72724757899744
1952-05-31,1952,5,17.592090178688636,74.03756758356317,74.12499376918444,319.68215989896953
1952-06-30,1952,6,19.59174744061115,68.23335642626384,80.77268114174791,320.2865809553861
1952-07-31,1952,7,20.316952646400498,87.79341062329105,78.48575621643396,325.245573988255
1952-08-31,1952,8,18.58937376565245,117.1080660618479,70.68439608870071,317.96774439652773
1952-09-30,1952,9,17.883250827542035,125.67375488090325,57.44308607276968,318.08118538714467
